128 4.200000e-01 1.202726e+00 9.201331e-03
128 4.225000e-01 1.253052e+00 1.222175e-02
128 4.250000e-01 1.342649e+00 8.499352e-03
128 4.275000e-01 1.445251e+00 1.326946e-02
128 4.300000e-01 1.535717e+00 1.642218e-02
128 4.325000e-01 1.714481e+00 1.530393e-02
128 4.350000e-01 2.039782e+00 2.142109e-02
128 4.356250e-01 2.126726e+00 2.186341e-02
128 4.362500e-01 2.248677e+00 2.376417e-02
128 4.368750e-01 2.304797e+00 2.120636e-02
128 4.375000e-01 2.451481e+00 2.057337e-02
128 4.381250e-01 2.534211e+00 2.817982e-02
128 4.387500e-01 2.544501e+00 2.726275e-02
128 4.393750e-01 2.610999e+00 2.471490e-02
128 4.400000e-01 2.581377e+00 1.827797e-02
128 4.406250e-01 2.526692e+00 2.589249e-02
128 4.412500e-01 2.491132e+00 2.575874e-02
128 4.418750e-01 2.343698e+00 1.800077e-02
128 4.425000e-01 2.289597e+00 2.448116e-02
128 4.431250e-01 2.233976e+00 2.172326e-02
128 4.437500e-01 2.120804e+00 2.549847e-02
128 4.443750e-01 2.040378e+00 2.455420e-02
128 4.450000e-01 1.980540e+00 1.054432e-02
128 4.475000e-01 1.785402e+00 1.255391e-02
128 4.500000e-01 1.614982e+00 1.767364e-02
128 4.525000e-01 1.513452e+00 1.182437e-02
128 4.550000e-01 1.381536e+00 1.716650e-02
128 4.575000e-01 1.323775e+00 1.204734e-02
128 4.600000e-01 1.247143e+00 1.173683e-02
256 4.300000e-01 1.508551e+00 1.193973e-02
256 4.312500e-01 1.591014e+00 1.538887e-02
256 4.325000e-01 1.672743e+00 1.057192e-02
256 4.337500e-01 1.732136e+00 1.716123e-02
256 4.350000e-01 1.851221e+00 1.573401e-02
256 4.362500e-01 2.050900e+00 1.662498e-02
256 4.375000e-01 2.247102e+00 1.825918e-02
256 4.378120e-01 2.436784e+00 1.852176e-02
256 4.381250e-01 2.425765e+00 2.735285e-02
256 4.384370e-01 2.587274e+00 2.085300e-02
256 4.387500e-01 2.688319e+00 2.919214e-02
256 4.390620e-01 2.820529e+00 2.019945e-02
256 4.393750e-01 2.883083e+00 4.547625e-02
256 4.396870e-01 2.871220e+00 3.363742e-02
256 4.400000e-01 2.938829e+00 2.568999e-02
256 4.403120e-01 2.952219e+00 3.004945e-02
256 4.406250e-01 2.848162e+00 3.007648e-02
256 4.409370e-01 2.793474e+00 3.337059e-02
256 4.412500e-01 2.734800e+00 2.300245e-02
256 4.415620e-01 2.640454e+00 2.832245e-02
256 4.418750e-01 2.507728e+00 4.184561e-02
256 4.421870e-01 2.476270e+00 2.564142e-02
256 4.425000e-01 2.394990e+00 1.925720e-02
256 4.437500e-01 2.194686e+00 2.582117e-02
256 4.450000e-01 1.983522e+00 1.886622e-02
256 4.462500e-01 1.895091e+00 2.683604e-02
256 4.475000e-01 1.785005e+00 1.908714e-02
256 4.487500e-01 1.665446e+00 1.274757e-02
256 4.500000e-01 1.595896e+00 1.198710e-02
64 4.000000e-01 8.678438e-01 3.279219e-03
64 4.050000e-01 9.277904e-01 8.063575e-03
64 4.100000e-01 1.001045e+00 5.085805e-03
64 4.150000e-01 1.095979e+00 9.811948e-03
64 4.200000e-01 1.255769e+00 1.218672e-02
64 4.250000e-01 1.419745e+00 9.951750e-03
64 4.300000e-01 1.753526e+00 1.070262e-02
64 4.312500e-01 1.854494e+00 9.622970e-03
64 4.325000e-01 1.966488e+00 2.095446e-02
64 4.337500e-01 2.035191e+00 1.737287e-02
64 4.350000e-01 2.100744e+00 1.169818e-02
64 4.362500e-01 2.242100e+00 2.933020e-02
64 4.375000e-01 2.214196e+00 2.342156e-02
64 4.387500e-01 2.228309e+00 2.056825e-02
64 4.400000e-01 2.193555e+00 1.328849e-02
64 4.412500e-01 2.144089e+00 2.455997e-02
64 4.425000e-01 2.096805e+00 3.509899e-02
64 4.437500e-01 2.035647e+00 1.788971e-02
64 4.450000e-01 1.928844e+00 1.397498e-02
64 4.462500e-01 1.816843e+00 2.676028e-02
64 4.475000e-01 1.752198e+00 1.676002e-02
64 4.487500e-01 1.677045e+00 1.136632e-02
64 4.500000e-01 1.592893e+00 1.470429e-02
64 4.550000e-01 1.385900e+00 9.240563e-03
64 4.600000e-01 1.255368e+00 1.544639e-02
64 4.650000e-01 1.134564e+00 9.153455e-03
64 4.700000e-01 1.052371e+00 6.710754e-03
64 4.750000e-01 9.710413e-01 8.181110e-03
