130 2.350000e-01 5.313880e-03 8.801020e-05
130 2.400000e-01 7.077910e-03 1.620550e-04
130 2.450000e-01 9.619230e-03 2.336900e-04
130 2.500000e-01 1.421410e-02 3.773260e-04
130 2.550000e-01 2.220200e-02 3.815880e-04
130 2.600000e-01 4.012740e-02 7.065720e-04
130 2.650000e-01 9.544430e-02 1.590410e-03
130 2.662500e-01 1.280100e-01 1.488300e-03
130 2.675000e-01 1.735930e-01 2.693090e-03
130 2.687500e-01 2.394040e-01 2.350460e-03
130 2.700000e-01 3.550630e-01 1.687490e-03
130 2.706250e-01 4.283520e-01 2.831970e-03
130 2.712500e-01 5.120320e-01 2.802230e-03
130 2.718750e-01 5.982990e-01 2.963230e-03
130 2.725000e-01 6.888130e-01 1.955140e-03
130 2.731250e-01 7.785900e-01 1.567290e-03
130 2.737500e-01 8.436310e-01 1.499690e-03
130 2.743750e-01 8.989130e-01 2.089390e-03
130 2.750000e-01 9.339480e-01 1.065680e-03
130 2.756250e-01 9.587400e-01 8.867520e-04
130 2.762500e-01 9.733780e-01 4.100480e-04
130 2.775000e-01 9.870510e-01 2.544020e-04
130 2.787500e-01 9.931310e-01 8.558530e-05
130 2.800000e-01 9.957690e-01 2.741480e-05
130 2.850000e-01 9.987920e-01 1.169310e-05
130 2.900000e-01 9.994450e-01 3.455510e-06
130 2.950000e-01 9.996780e-01 3.298410e-06
130 3.000000e-01 9.997940e-01 1.145960e-06
130 3.050000e-01 9.998560e-01 8.416850e-07
260 2.540000e-01 5.201930e-03 7.224960e-05
260 2.565000e-01 6.438720e-03 1.635110e-04
260 2.590000e-01 8.604660e-03 1.105170e-04
260 2.615000e-01 1.262720e-02 2.765870e-04
260 2.640000e-01 1.873190e-02 5.882020e-04
260 2.665000e-01 3.331270e-02 7.150710e-04
260 2.690000e-01 6.799360e-02 1.163270e-03
260 2.696250e-01 8.931820e-02 1.811450e-03
260 2.702500e-01 1.162090e-01 1.307400e-03
260 2.708750e-01 1.535360e-01 2.564230e-03
260 2.715000e-01 2.177550e-01 2.634700e-03
260 2.721250e-01 3.154090e-01 5.062910e-03
260 2.724370e-01 3.756700e-01 2.610810e-03
260 2.727500e-01 4.546170e-01 3.658890e-03
260 2.730620e-01 5.366190e-01 2.865050e-03
260 2.733750e-01 6.345640e-01 5.071940e-03
260 2.736870e-01 7.258450e-01 3.718100e-03
260 2.740000e-01 8.040350e-01 1.747520e-03
260 2.743120e-01 8.639030e-01 1.548400e-03
260 2.746250e-01 9.126350e-01 8.859230e-04
260 2.749370e-01 9.449590e-01 1.082620e-03
260 2.752500e-01 9.627700e-01 7.405050e-04
260 2.755620e-01 9.761860e-01 7.039970e-04
260 2.758750e-01 9.831780e-01 2.535290e-04
260 2.765000e-01 9.917730e-01 8.942260e-05
260 2.790000e-01 9.982990e-01 1.058210e-05
260 2.815000e-01 9.993060e-01 4.470420e-06
260 2.840000e-01 9.996230e-01 2.215280e-06
260 2.865000e-01 9.997620e-01 9.871790e-07
260 2.890000e-01 9.998390e-01 8.147990e-07
260 2.915000e-01 9.998830e-01 2.043530e-07
65 2.000000e-01 5.427050e-03 9.888090e-05
65 2.100000e-01 7.366130e-03 6.120240e-05
65 2.200000e-01 1.063470e-02 1.467930e-04
65 2.300000e-01 1.648720e-02 2.406410e-04
65 2.400000e-01 2.770610e-02 5.514350e-04
65 2.500000e-01 5.423110e-02 1.234980e-03
65 2.600000e-01 1.607320e-01 2.005700e-03
65 2.625000e-01 2.257750e-01 2.323430e-03
65 2.650000e-01 3.340540e-01 3.244910e-03
65 2.662500e-01 3.946700e-01 2.986020e-03
65 2.675000e-01 4.873630e-01 3.052830e-03
65 2.687500e-01 5.722220e-01 2.861280e-03
65 2.700000e-01 6.595450e-01 1.712780e-03
65 2.712500e-01 7.485280e-01 1.621930e-03
65 2.725000e-01 8.241760e-01 1.296120e-03
65 2.737500e-01 8.812230e-01 1.228710e-03
65 2.750000e-01 9.240340e-01 1.114950e-03
65 2.762500e-01 9.522730e-01 7.259700e-04
65 2.775000e-01 9.700520e-01 4.066000e-04
65 2.800000e-01 9.862170e-01 1.799110e-04
65 2.900000e-01 9.977840e-01 2.491460e-05
65 3.000000e-01 9.991900e-01 3.926930e-06
65 3.100000e-01 9.995770e-01 2.458450e-06
65 3.200000e-01 9.997460e-01 9.310460e-07
65 3.300000e-01 9.998310e-01 1.041710e-06
65 3.400000e-01 9.998800e-01 5.817590e-07
